index,Home_Away_BIN,PERIOD,GAME_CLOCK,DRIBBLES,SHOT_DIST,CLOSE_DEF_DIST,Player_3_PTS_ACC,AVG_DEF_STL,AVG _DEF_BLK,SHOT_CLOCK,T,Y
12264,0,4,545,0,24.1,4.1,0.363,1.507936508,0.285714286,14.9,0,1
12265,0,2,164,0,24.5,7.4,0.407,1.507936508,0.285714286,21.5,1,1
12266,0,1,284,1,23.8,7,0.33,1.507936508,0.285714286,21.9,1,0
12267,0,1,36,0,24.5,5.1,0.188,1.507936508,0.285714286,23.4,1,1
12268,0,1,175,0,24.9,3.8,0.333,0.836363636,0.145454545,1.4,0,1
12269,0,4,497,1,24,4.9,0.326,0.836363636,0.145454545,1.7,0,1
12270,1,3,4,1,23.5,2.2,0.31,0.836363636,0.145454545,1.9,0,0
12271,1,3,527,1,24,3.6,0.383,0.836363636,0.145454545,3.4,0,0
12272,1,1,663,0,24.7,5.2,0.364,0.836363636,0.145454545,3.8,0,0
12273,1,2,374,0,23.8,4.9,0.362,0.836363636,0.145454545,4,0,0
12274,1,4,517,0,24.9,4.6,0.402,0.836363636,0.145454545,4.1,0,1
12275,1,2,370,0,22.8,9.4,0.382,0.836363636,0.145454545,4.6,0,1
12276,0,4,80,0,25.1,3.7,0.348,0.836363636,0.145454545,5,0,0
12277,1,3,307,5,25.2,8.7,0.33,0.836363636,0.145454545,6,0,1
12278,1,2,661,0,25,10,0.472,0.836363636,0.145454545,7,0,1
12279,0,1,268,0,25.3,10.1,0.333,0.836363636,0.145454545,7.3,0,1
12280,1,4,267,0,26.1,8.1,0.383,0.836363636,0.145454545,7.9,0,0
12281,1,1,587,0,22.7,14.2,0,0.836363636,0.145454545,8,0,1
12282,1,4,32,1,22.5,13.8,0.419,0.836363636,0.145454545,8.7,0,1
12283,0,1,680,0,22.8,5.2,0.37,0.836363636,0.145454545,9,0,0
12284,1,2,648,2,25.3,4.7,0.263,0.836363636,0.145454545,9.8,0,1
12285,1,4,583,0,20.6,2.5,0.341,0.836363636,0.145454545,9.9,0,1
12286,0,3,612,0,24.1,4.8,0.429,0.836363636,0.145454545,10,0,0
12287,0,1,670,0,22.8,8.8,0.415,0.836363636,0.145454545,10.6,0,0
12288,1,4,345,0,24.6,11.6,0.379,0.836363636,0.145454545,10.7,0,0
12289,0,1,334,0,23.8,7.5,0.424,0.836363636,0.145454545,11,0,1
12290,0,4,566,0,22.7,5.2,0.419,0.836363636,0.145454545,11,0,0
12291,0,4,649,0,24.7,19,0.342,0.836363636,0.145454545,11.1,0,1
12292,1,3,606,0,23.1,6.1,0.382,0.836363636,0.145454545,11.8,0,0
12293,0,4,484,0,22.6,6.5,0.407,0.836363636,0.145454545,12.4,0,0
12294,1,3,589,0,25.3,5.7,0.383,0.836363636,0.145454545,12.8,0,1
12295,0,2,130,0,25.2,3.2,0.333,0.836363636,0.145454545,12.9,0,0
12296,0,2,176,0,25,5.5,0.417,0.836363636,0.145454545,13.6,0,1
12297,1,4,687,0,24.6,6.3,0.472,0.836363636,0.145454545,14,0,1
12298,0,4,687,1,24.4,7,0.39,0.836363636,0.145454545,5.6,0,0
12299,0,4,558,7,24.4,4.9,0.424,0.836363636,0.145454545,16.4,0,1
12300,1,4,294,0,20.9,6.1,0.407,0.836363636,0.145454545,16.4,0,0
12301,0,4,590,7,27.7,6.5,0.424,0.836363636,0.145454545,16.6,0,1
12302,1,1,368,0,25.5,4.8,0.364,0.836363636,0.145454545,17.2,0,1
12303,1,1,344,0,24.8,4.7,0.235,0.836363636,0.145454545,17.9,0,0
12304,0,2,369,0,26,4.8,0.417,0.836363636,0.145454545,19.1,1,0
12305,1,1,557,0,24.6,7.3,0.235,0.836363636,0.145454545,19.7,1,1
12306,1,3,25,0,23.5,6.7,0.345,0.836363636,0.145454545,21.8,1,1
12307,1,2,474,0,24.7,6.2,0.418,1.368421053,0.289473684,9.2,0,1
12308,0,3,342,0,24.8,4.7,0.32,1.368421053,0.289473684,9.3,0,1
12309,0,4,636,0,24.7,16.1,0.409,1.368421053,0.289473684,10,0,1
12310,1,1,390,0,24.8,6.6,0.376,1.368421053,0.289473684,10,0,1
12311,1,1,261,0,25.8,4.1,0.264,1.368421053,0.289473684,10.1,0,0
12312,1,4,462,0,24.2,5.1,0.361,1.368421053,0.289473684,10.1,0,0
12313,0,2,132,0,25.9,4.9,0.221,1.368421053,0.289473684,10.2,0,1
12314,0,4,612,0,25.9,4.7,0.361,1.368421053,0.289473684,10.2,0,1
12315,1,4,639,0,23.9,7.2,0.377,1.368421053,0.289473684,17.6,0,0
12316,1,1,36,0,24,5.4,0.394,1.368421053,0.289473684,10.4,0,0
12317,0,1,498,0,22.7,4.3,0.343,1.368421053,0.289473684,10.4,0,0
12318,0,4,150,3,25.3,4.9,0.368,1.368421053,0.289473684,10.4,0,1
12319,1,2,516,0,24.6,4,0.377,1.368421053,0.289473684,19.6,1,0
12320,1,1,397,0,23,2.8,0.364,1.368421053,0.289473684,10.7,0,0
12321,0,3,539,0,24.1,11,0.37,1.368421053,0.289473684,11.2,0,0
12322,0,4,29,0,24.1,11.6,0.32,1.368421053,0.289473684,11.2,0,0
12323,0,3,618,0,22.8,3.6,0.379,1.368421053,0.289473684,11.3,0,0
12324,1,1,611,0,23,3.5,0.376,1.368421053,0.289473684,11.3,0,0
12325,1,2,6,1,22.4,13.7,0.395,1.368421053,0.289473684,4,0,1
12326,0,3,515,0,24.4,4.3,0.395,1.368421053,0.289473684,8.1,0,1
12327,0,2,321,0,25.7,4.4,0.345,1.368421053,0.289473684,11.6,0,0
12328,0,1,442,0,22.2,3.8,0.395,1.368421053,0.289473684,14,0,0
12329,0,2,207,0,24.7,11,0.325,1.368421053,0.289473684,12,0,1
12330,0,2,415,0,25,4.8,0.319,1.368421053,0.289473684,12.1,0,0
12331,0,3,349,0,24.4,4.1,0.395,1.368421053,0.289473684,18.1,1,0
12332,1,4,129,0,22.7,2.3,0.283,1.368421053,0.289473684,12.1,0,0
12333,0,2,87,0,22.4,4.4,0.373,1.368421053,0.289473684,12.2,0,1
12334,1,1,670,0,24.2,5,0.395,1.368421053,0.289473684,19,1,0
12335,0,1,680,0,21.9,4.3,0.395,1.368421053,0.289473684,19.1,1,1
12336,0,3,301,0,24.3,5.3,0.361,1.368421053,0.289473684,12.3,0,0
12337,1,1,693,0,24.1,4,0.424,1.368421053,0.289473684,12.5,0,1
12338,1,2,492,0,24.5,5.8,0.364,1.368421053,0.289473684,12.5,0,1
12339,0,1,451,0,23.6,3.5,0.379,1.368421053,0.289473684,12.6,0,1
12340,1,1,411,0,24.8,2.7,0.364,1.368421053,0.289473684,12.7,0,1
12341,1,2,36,0,23,5,0.407,1.368421053,0.289473684,12.7,0,0
12342,0,1,440,0,21.4,2.8,0.358,1.368421053,0.289473684,12.8,0,1
12343,1,4,87,0,22.6,2.8,0.33,1.368421053,0.289473684,13,0,0
12344,0,1,633,0,24,3.6,0.395,1.368421053,0.289473684,13.2,0,1
12345,1,2,439,2,24.6,7.4,0.34,1.368421053,0.289473684,13.2,0,0
12346,0,3,690,0,23.9,4.7,0.37,1.368421053,0.289473684,13.4,0,0
12347,0,1,312,0,22.5,3.5,0.342,1.368421053,0.289473684,13.6,0,1
12348,0,1,505,0,24.5,3.1,0.369,1.368421053,0.289473684,13.7,0,0
12349,1,3,499,0,24.1,7.4,0.407,1.368421053,0.289473684,14,0,0
12350,0,1,257,0,22.6,5.1,0.32,1.368421053,0.289473684,14.1,0,1
12351,1,1,320,0,24.7,3.4,0.359,1.368421053,0.289473684,14.4,0,1
12352,1,4,146,1,26.9,3.8,0.349,1.368421053,0.289473684,2.3,0,0
12353,1,1,286,0,22.6,5,0.349,1.368421053,0.289473684,11.7,0,0
12354,1,4,501,3,24.4,6.1,0.368,1.368421053,0.289473684,14.9,0,1
12355,0,1,202,0,24.2,18.5,0.373,1.368421053,0.289473684,15,0,0
12356,0,4,111,0,22.9,6.5,0.414,1.368421053,0.289473684,15,0,1
12357,0,1,385,0,23.7,3.7,0.417,1.368421053,0.289473684,15.1,0,1
12358,1,4,634,0,26.5,4.6,0.364,1.368421053,0.289473684,15.6,0,0
12359,1,3,426,0,26.5,5.5,0.32,1.368421053,0.289473684,15.6,0,0
12360,1,3,376,10,25,3.5,0.368,1.368421053,0.289473684,15.9,0,1
12361,1,3,445,2,25.3,2.1,0.402,1.368421053,0.289473684,16.2,0,1
12362,1,3,511,0,24.7,5.4,0.402,1.368421053,0.289473684,16.3,0,1
12363,0,1,447,0,24.1,7,0.32,1.368421053,0.289473684,16.7,0,0
12364,0,2,121,3,25.7,4,0.33,1.368421053,0.289473684,18.6,1,1
12365,1,1,604,0,24.7,10.4,0.358,1.368421053,0.289473684,17,0,1
12366,1,2,217,0,24.4,3.8,0.378,1.368421053,0.289473684,17.1,0,0
12367,0,4,108,7,25,4.5,0.307,1.368421053,0.289473684,17.2,0,0
12368,0,1,669,5,25.1,4,0.417,1.368421053,0.289473684,17.5,0,0
12369,1,3,489,0,24.7,10.1,0.373,1.368421053,0.289473684,17.8,0,0
12370,0,4,358,0,24.2,5,0.359,1.368421053,0.289473684,18,0,0
12371,0,4,385,1,22.4,0.3,0.37,1.368421053,0.289473684,10.1,0,0
12372,1,4,625,0,24.8,9,0.358,1.368421053,0.289473684,18.2,1,0
12373,0,1,454,0,22.4,5.3,0.395,1.368421053,0.289473684,18.4,1,0
12374,0,3,613,6,26,2.7,0.417,1.368421053,0.289473684,18.5,1,1
12375,1,4,393,0,24,5.2,0.37,1.368421053,0.289473684,18.7,1,0
12376,1,2,440,0,22.8,4.8,0.459,1.368421053,0.289473684,18.7,1,0
12377,1,3,435,1,24.8,6.5,0.28,1.368421053,0.289473684,19,1,1
12378,0,1,213,0,26.7,2.5,0.32,1.368421053,0.289473684,19,1,1
12379,0,3,588,0,24.9,15.2,0.339,1.368421053,0.289473684,19.2,1,0
12380,1,2,549,0,25.4,2.4,0.377,1.368421053,0.289473684,19.3,1,0
12381,1,1,525,0,27.8,3.7,0.424,1.368421053,0.289473684,19.4,1,0
12382,1,3,631,3,24.7,4.6,0.34,1.368421053,0.289473684,19.8,1,0
12383,1,2,500,0,23.8,4.5,0.37,1.368421053,0.289473684,20,1,0
12384,0,2,384,3,26.5,4.3,0.377,1.368421053,0.289473684,20.3,1,0
12385,0,4,136,0,25.8,4.5,0.376,1.368421053,0.289473684,20.7,1,0
12386,0,1,259,0,25.4,6.5,0.368,1.368421053,0.289473684,20.8,1,0
12387,0,4,71,0,24.3,5.1,0.337,1.368421053,0.289473684,21.9,1,1
12388,0,1,687,2,26.5,5.4,0.394,1.368421053,0.289473684,22.1,1,0
12389,1,3,569,0,25,4.8,0.361,1.368421053,0.289473684,22.2,1,1
12390,1,1,336,0,23.2,15,0.369,1.368421053,0.289473684,22.4,1,1
12391,0,4,36,0,22.7,4.5,0.319,1.368421053,0.289473684,22.9,1,1
12392,0,2,686,0,24.4,4.9,0.464,0.392405063,0.063291139,0.8,0,0
12393,1,1,308,1,33.8,10.4,0.364,1.521126761,0.323943662,0.4,0,0
12394,0,3,285,0,27,2.7,0.339,1.521126761,0.323943662,0.4,0,0
12395,1,3,270,0,31.2,5.4,0.464,1.521126761,0.323943662,0.9,0,1
12396,0,2,253,0,25.9,3.5,0.303,1.521126761,0.323943662,1,0,0
12397,0,2,132,0,31.1,1.9,0.339,1.521126761,0.323943662,1.2,0,0
12398,0,2,257,3,25,4.2,0.351,1.521126761,0.323943662,1.3,0,0
12399,0,4,5,0,25.1,2.3,0.351,1.521126761,0.323943662,1.4,0,0
12400,0,4,413,4,25.5,4.6,0.368,1.521126761,0.323943662,1.6,0,0
12401,1,4,48,0,24.9,4.2,0.356,1.521126761,0.323943662,2.3,0,0
12402,0,3,481,0,28.1,3.8,0.209,1.521126761,0.323943662,2.4,0,0
12403,1,1,593,0,31.3,6,0.376,1.521126761,0.323943662,2.5,0,0
12404,1,3,226,0,25.3,12.8,0.352,1.521126761,0.323943662,2.6,0,0
12405,0,3,617,0,24,6.4,0.253,1.521126761,0.323943662,2.6,0,0
12406,0,3,113,6,25.1,3.6,0.221,1.521126761,0.323943662,3.4,0,0
12407,1,3,338,1,23,18.3,0.39,1.521126761,0.323943662,4,0,1
12408,1,1,101,0,25.2,4.1,0.427,1.521126761,0.323943662,4,0,0
12409,0,4,466,0,22.4,3.8,0.32,1.521126761,0.323943662,4,0,0
12410,1,4,510,0,25.2,2.8,0.393,1.521126761,0.323943662,10.2,0,0
12411,0,3,484,2,27.3,3.9,0.377,1.521126761,0.323943662,4.4,0,0
12412,0,4,341,0,23.6,2.4,0.393,1.521126761,0.323943662,11,0,1
12413,1,3,111,0,25.5,4.9,0.333,1.521126761,0.323943662,4.5,0,0
12414,0,4,420,0,26.3,3.9,0.393,1.521126761,0.323943662,18.3,1,1
12415,1,2,563,0,25.4,4.9,0.415,1.521126761,0.323943662,5,0,1
12416,1,4,489,0,24.8,5,0.394,1.521126761,0.323943662,5,0,0
12417,1,4,141,0,24.2,5.4,0.366,1.521126761,0.323943662,5.1,0,1
12418,1,2,666,0,21.5,3.6,0.366,1.521126761,0.323943662,5.8,0,0
12419,0,4,326,1,29.7,4.8,0.351,1.521126761,0.323943662,5.7,0,0
12420,1,2,113,0,22.9,11.3,0.39,1.521126761,0.323943662,5.8,0,0
12421,0,4,571,0,22.3,3.7,0.273,1.521126761,0.323943662,5.8,0,0
12422,0,2,345,0,24.7,6.2,0.368,1.521126761,0.323943662,5.8,0,1
12423,1,3,276,0,23,11.1,0.364,1.521126761,0.323943662,6,0,0
12424,1,4,267,0,24.9,4.5,0.395,1.521126761,0.323943662,6,0,0
12425,1,3,538,0,24.3,6.1,0.33,1.521126761,0.323943662,6.1,0,0
12426,1,2,193,0,22.7,6.3,0.341,1.521126761,0.323943662,6.6,0,0
12427,0,2,85,3,24.5,4.7,0.368,1.521126761,0.323943662,6.7,0,0
12428,1,4,198,0,22.3,3.7,0.379,1.521126761,0.323943662,7,0,1
12429,0,4,619,0,22.7,4,0.387,1.521126761,0.323943662,7,0,0
12430,1,2,283,0,25.6,7.7,0.304,1.521126761,0.323943662,7.2,0,1
12431,1,3,682,0,24.8,6.3,0.361,1.521126761,0.323943662,7.2,0,0
12432,1,2,150,0,23.8,9.5,0.238,1.521126761,0.323943662,4.3,0,0
12433,1,1,205,12,23.5,7.8,0.238,1.521126761,0.323943662,12.3,0,0
12434,0,4,115,5,25.8,4.6,0.188,1.521126761,0.323943662,7.7,0,1
12435,1,2,244,0,25.2,4.9,0.401,1.521126761,0.323943662,7.7,0,1
12436,1,3,131,0,24.4,5,0.36,1.521126761,0.323943662,7.7,0,0
12437,1,2,420,0,24.7,16.2,0.402,1.521126761,0.323943662,7.8,0,1
12438,1,1,355,0,27,8.4,0.318,1.521126761,0.323943662,7.8,0,1
12439,1,1,613,0,24.8,10.4,0.368,1.521126761,0.323943662,8,0,0
12440,1,4,578,0,24.3,4.4,0.36,1.521126761,0.323943662,8.1,0,0
12441,0,4,164,1,24.8,9.2,0.424,1.521126761,0.323943662,8.1,0,0
12442,1,1,502,0,22.4,17.6,0.351,1.521126761,0.323943662,8.1,0,1
12443,1,2,215,1,22.2,10.9,0.361,1.521126761,0.323943662,8.1,0,0
12444,0,4,580,0,23.8,6.3,0.387,1.521126761,0.323943662,8.3,0,0
12445,0,3,587,0,25.5,2.9,0.401,1.521126761,0.323943662,6.2,0,1
12446,0,4,519,1,22.9,3.7,0.409,1.521126761,0.323943662,8.5,0,1
12447,1,4,609,0,25.5,5,0.377,1.521126761,0.323943662,8.9,0,1
12448,1,3,456,0,25,6.3,0.318,1.521126761,0.323943662,8.9,0,0
12449,1,3,235,0,22.3,3.4,0.351,1.521126761,0.323943662,9,0,0
12450,0,2,131,0,23.7,4.6,0.351,1.521126761,0.323943662,9,0,1
12451,1,1,558,2,25.4,4.9,0.424,1.521126761,0.323943662,9.2,0,0
12452,1,4,486,0,24.6,5.7,0.325,1.521126761,0.323943662,9.4,0,0
12453,1,2,425,0,24.7,7.9,0.36,1.521126761,0.323943662,9.8,0,0
12454,1,3,459,0,25.1,8.2,0.327,1.521126761,0.323943662,9.9,0,0
12455,0,2,153,0,24.3,5,0.377,1.521126761,0.323943662,8,0,0
12456,1,3,110,3,24.6,4.8,0.377,1.521126761,0.323943662,9.9,0,0
12457,1,2,571,0,23.1,8.4,0.377,1.521126761,0.323943662,12.3,0,1
12458,0,3,341,0,24.2,11.7,0.33,1.521126761,0.323943662,10.4,0,0
12459,0,3,277,0,24.3,9.6,0.377,1.521126761,0.323943662,20.1,1,1
12460,1,3,325,0,24.3,3.8,0.361,1.521126761,0.323943662,10.8,0,0
12461,1,3,419,0,23.8,4.3,0.333,1.521126761,0.323943662,11,0,0
12462,0,3,261,0,24.4,4.2,0.333,1.521126761,0.323943662,11.3,0,0
12463,0,2,47,0,21.9,1.5,0.394,1.521126761,0.323943662,11.3,0,1
12464,1,2,353,0,25.7,6,0.359,1.521126761,0.323943662,11.4,0,0
12465,1,4,235,0,23.6,5.5,0.393,1.521126761,0.323943662,11.5,0,1
12466,0,4,225,0,24.7,6.5,0.32,1.521126761,0.323943662,11.8,0,1
12467,0,2,414,0,24.9,5,0.395,1.521126761,0.323943662,12,0,0
12468,0,1,31,0,24.1,2.7,0.345,1.521126761,0.323943662,12,0,0
12469,0,1,675,0,24.7,6,0.343,1.521126761,0.323943662,12,0,1
12470,1,1,693,0,24.6,5.7,0.395,1.521126761,0.323943662,12.1,0,0
12471,0,2,135,0,22.6,7.2,0.395,1.521126761,0.323943662,18.3,1,1
12472,0,4,499,6,27.6,3.8,0.342,1.521126761,0.323943662,12.2,0,1
12473,0,2,182,0,22.5,13.1,0.395,1.521126761,0.323943662,19,1,1
12474,0,2,152,0,22.7,4,0.394,1.521126761,0.323943662,12.3,0,0
12475,0,3,28,0,25.2,3.9,0.345,1.521126761,0.323943662,12.6,0,1
12476,0,4,478,0,24.5,3.6,0.387,1.521126761,0.323943662,12.6,0,1
12477,0,2,390,0,24.9,4.4,0.386,1.521126761,0.323943662,12.7,0,0
12478,0,4,247,0,24.1,10.5,0.393,1.521126761,0.323943662,12.7,0,1
12479,0,4,270,14,26.3,4,0.38,1.521126761,0.323943662,12.8,0,0
12480,0,1,222,0,24.2,3.5,0.424,1.521126761,0.323943662,12.9,0,1
12481,0,4,401,0,26.8,4.4,0.409,1.521126761,0.323943662,12.9,0,0
12482,0,2,135,0,24.6,3.7,0.449,1.521126761,0.323943662,3.9,0,1
12483,0,3,577,2,25.2,6.1,0.333,1.521126761,0.323943662,13,0,0
12484,0,3,369,0,26.6,3,0.449,1.521126761,0.323943662,9,0,0
12485,0,4,171,0,22.3,6.9,0.319,1.521126761,0.323943662,13,0,0
12486,1,4,192,1,24.3,2.2,0.318,1.521126761,0.323943662,13,0,1
12487,0,1,430,0,27.2,5.9,0.449,1.521126761,0.323943662,13.5,0,0
12488,1,2,633,0,23.8,4.6,0.394,1.521126761,0.323943662,13.1,0,0
12489,1,3,348,0,22.3,19.1,0.361,1.521126761,0.323943662,13.1,0,0
12490,1,4,218,0,24.5,2.8,0.325,1.521126761,0.323943662,13.2,0,0
12491,1,1,373,0,22,6.1,0.379,1.521126761,0.323943662,13.6,0,0
12492,1,3,459,0,25.7,3.6,0.325,1.521126761,0.323943662,13.7,0,1
12493,1,1,429,0,22.1,7.9,0.361,1.521126761,0.323943662,13.7,0,0
12494,1,2,595,0,22.3,11.2,0.31,1.521126761,0.323943662,13.9,0,0
12495,0,1,101,0,23.4,4.3,0.395,1.521126761,0.323943662,13.9,0,0
12496,1,1,680,0,22.5,6.4,0.283,1.521126761,0.323943662,13.9,0,0
12497,0,1,622,0,25.3,3.9,0.333,1.521126761,0.323943662,14,0,1
12498,1,1,562,0,24,5.5,0.33,1.521126761,0.323943662,14,0,0
12499,0,1,586,11,24.4,3.2,0.377,1.521126761,0.323943662,14,0,0
12500,0,1,638,0,24.9,10.9,0.383,1.521126761,0.323943662,14.2,0,0
12501,1,3,546,0,24.9,6.3,0.325,1.521126761,0.323943662,14.4,0,1
12502,1,4,336,0,23.9,4.4,0.427,1.521126761,0.323943662,14.6,0,0
12503,1,4,185,0,24,2.8,0.373,1.521126761,0.323943662,14.6,0,0
12504,0,3,478,0,23.9,6.1,0.393,1.521126761,0.323943662,14.7,0,0
12505,0,3,475,1,24.1,7,0.221,1.521126761,0.323943662,15,0,0
12506,1,3,195,0,22.7,8.7,0.36,1.521126761,0.323943662,15.1,0,1
12507,1,2,336,0,22.1,8.5,0.336,1.521126761,0.323943662,15.1,0,1
12508,0,1,610,0,22.7,18.6,0.382,1.521126761,0.323943662,15.1,0,0
12509,0,4,258,0,23.7,2.6,0.386,1.521126761,0.323943662,15.2,0,0
12510,1,2,460,0,26.6,4.3,0.377,1.521126761,0.323943662,15.5,0,1
12511,0,4,395,0,21.8,5,0.362,1.521126761,0.323943662,15.6,0,0
12512,0,2,544,10,24.4,5.1,0.387,1.521126761,0.323943662,15.6,0,0
12513,1,4,365,0,22,14.8,0.354,1.521126761,0.323943662,15.8,0,1
12514,0,4,56,0,23.8,8.7,0.319,1.521126761,0.323943662,15.8,0,1
12515,0,2,458,0,23.1,3.9,0.339,1.521126761,0.323943662,15.8,0,0
12516,0,4,198,2,26.2,3.7,0.342,1.521126761,0.323943662,15.9,0,1
12517,1,1,534,9,25.2,3.2,0.333,1.521126761,0.323943662,16.4,0,0
12518,0,4,422,0,24.5,7.1,0.32,1.521126761,0.323943662,16.5,0,0
12519,1,1,325,0,27,5.3,0.409,1.521126761,0.323943662,16.6,0,1
12520,1,3,308,9,24.9,2.2,0.34,1.521126761,0.323943662,16.7,0,0
12521,1,3,337,8,25,3.9,0.34,1.521126761,0.323943662,16.8,0,1
12522,1,1,597,0,24.2,2.7,0.424,1.521126761,0.323943662,16.9,0,1
12523,0,3,577,0,22.4,5,0.348,1.521126761,0.323943662,17.1,0,0
12524,1,1,659,6,23.8,6.5,0.356,1.521126761,0.323943662,17.3,0,0
12525,1,4,303,0,23.9,6,0.387,1.521126761,0.323943662,17.4,0,0
12526,1,1,608,0,23.9,4.9,0.333,1.521126761,0.323943662,17.5,0,1
12527,0,4,274,8,24.9,5.3,0.329,1.521126761,0.323943662,17.6,0,0
12528,1,1,332,0,25.7,6.6,0.401,1.521126761,0.323943662,17.6,0,1
12529,1,1,423,6,25.7,3,0.325,1.521126761,0.323943662,17.7,0,0
12530,0,2,384,0,24.1,12.6,0.395,1.521126761,0.323943662,17.9,0,0
12531,1,2,85,0,25.7,7.9,0.376,1.521126761,0.323943662,18,0,1
12532,0,1,73,1,21.8,5.7,0.321,1.521126761,0.323943662,18,0,0
12533,0,3,323,0,24,3.2,0.451,1.521126761,0.323943662,18,0,1
12534,0,1,561,0,25.6,3.6,0.32,1.521126761,0.323943662,18.1,1,0
12535,1,2,405,0,24.6,9.4,0.364,1.521126761,0.323943662,18.2,1,0
12536,0,1,666,0,22.4,4,0.209,1.521126761,0.323943662,18.3,1,0
12537,1,2,369,1,26.9,2.4,0.394,1.521126761,0.323943662,18.3,1,0
12538,0,4,104,0,22.7,14.4,0.351,1.521126761,0.323943662,18.4,1,1
12539,0,4,589,0,24.6,6.7,0.327,1.521126761,0.323943662,8,0,0
12540,0,2,115,0,24.1,5.4,0.424,1.521126761,0.323943662,18.9,1,1
12541,0,1,506,4,25.5,3.8,0.333,1.521126761,0.323943662,19,1,0
12542,0,1,199,4,27.2,8.3,0.424,1.521126761,0.323943662,19,1,0
12543,0,1,178,1,24.4,4.4,0.319,1.521126761,0.323943662,19,1,1
12544,0,3,621,0,27.1,4.4,0.472,1.521126761,0.323943662,19.1,1,1
12545,1,4,237,0,24.1,7.6,0.407,1.521126761,0.323943662,19.1,1,0
12546,1,1,660,5,24.8,10.5,0.325,1.521126761,0.323943662,19.5,1,1
12547,0,3,363,0,26.6,3.3,0.424,1.521126761,0.323943662,19.6,1,1
12548,0,2,112,0,22.7,5.9,0.377,1.521126761,0.323943662,19.6,1,0
12549,1,2,276,5,24,7.2,0.361,1.521126761,0.323943662,19.6,1,0
12550,1,1,85,0,23.7,6.1,0.339,1.521126761,0.323943662,19.6,1,1
12551,0,3,183,0,23.2,3.8,0.364,1.521126761,0.323943662,19.7,1,0
12552,1,1,401,0,25.4,13.1,0.364,1.521126761,0.323943662,19.7,1,1
12553,1,3,616,0,26.2,8.1,0.417,1.521126761,0.323943662,19.8,1,1
12554,0,2,302,0,24.4,7,0.315,1.521126761,0.323943662,20,1,0
12555,0,4,313,0,26.1,4.7,0.363,1.521126761,0.323943662,5,0,0
12556,1,3,324,0,22.7,5.5,0.379,1.521126761,0.323943662,20.3,1,0
12557,0,1,398,5,24.9,6.6,0.424,1.521126761,0.323943662,20.4,1,0
12558,1,3,596,4,25,3.6,0.424,1.521126761,0.323943662,20.5,1,0
12559,0,3,81,0,23.1,3.8,0.363,1.521126761,0.323943662,8.1,0,0
12560,0,4,40,6,24.2,2.6,0.38,1.521126761,0.323943662,20.6,1,0
12561,1,3,54,2,24.2,5.9,0.366,1.521126761,0.323943662,20.7,1,0
12562,0,2,456,0,23.8,3.3,0.378,1.521126761,0.323943662,21.2,1,0
12563,0,4,435,0,25.2,4.2,0.333,1.521126761,0.323943662,21.3,1,0
12564,0,4,93,0,24.6,6.9,0.333,1.521126761,0.323943662,21.9,1,0
12565,0,4,46,0,25.4,3.7,0.319,1.521126761,0.323943662,22.2,1,1
12566,1,2,293,0,23.9,5.5,0.407,1.521126761,0.323943662,22.8,1,1
12567,1,1,462,0,25.1,4.8,0.273,1.521126761,0.323943662,23.2,1,0
12568,0,4,479,0,26.2,4.8,0.325,0.7,0.275,1.1,0,0
12569,0,2,9,0,28.1,5.1,0.472,0.7,0.275,2.1,0,0
12570,1,2,136,0,24,5.5,0.264,0.7,0.275,2.1,0,1
12571,0,2,9,0,24.9,6.6,0.361,0.7,0.275,2.2,0,0
12572,1,2,34,2,24.9,4.2,0.373,0.7,0.275,2.7,0,0
12573,0,2,303,0,24.7,5.3,0.33,0.7,0.275,2.9,0,1
12574,0,4,168,0,22.2,3.2,0.337,0.7,0.275,3.1,0,1
12575,1,1,234,0,23.3,3.4,0.379,0.7,0.275,3.6,0,0
12576,1,3,670,0,25.3,3,0.361,0.7,0.275,3.6,0,0
12577,0,1,624,0,24.9,5.2,0.34,0.7,0.275,3.6,0,0
12578,0,3,181,0,22.3,4.6,0.375,0.7,0.275,3.9,0,1
12579,1,4,272,0,24.8,6.5,0.385,0.7,0.275,4.6,0,0
12580,0,3,10,0,23.3,3.9,0.464,0.7,0.275,4.7,0,0
12581,0,2,442,1,23.9,4.8,0.378,0.7,0.275,4.8,0,0
12582,0,4,258,0,24.9,4.1,0.337,0.7,0.275,5,0,0
12583,1,2,82,0,27.1,7.5,0.368,0.7,0.275,5,0,0
12584,0,1,586,0,26.2,4.5,0.402,0.7,0.275,5.1,0,0
12585,1,3,477,0,22.8,6.7,0.395,0.7,0.275,5.2,0,1
12586,0,3,87,0,25,4.8,0.33,0.7,0.275,5.4,0,0
12587,0,1,221,0,24.9,3.7,0.395,0.7,0.275,6,0,1
12588,0,4,628,1,23,3.7,0.407,0.7,0.275,6,0,0
12589,0,2,198,0,24.7,6.5,0.343,0.7,0.275,6,0,1
12590,0,4,295,0,24.1,5.1,0.407,0.7,0.275,6.1,0,0
12591,1,2,334,0,24.7,5.3,0.361,0.7,0.275,6.1,0,0
12592,0,3,161,1,25.6,6,0.351,0.7,0.275,6.2,0,0
12593,1,2,296,0,22.4,5.4,0.361,0.7,0.275,6.2,0,0
12594,0,2,478,3,23.3,6,0.349,0.7,0.275,6.3,0,0
12595,0,2,117,0,23,4.1,0.327,0.7,0.275,6.5,0,1
